predictor_1,predictor_2,predictor_3,predictor_4,answer_c1s2,answer_c1s4,answer_c2s2,answer_c2s4,answer_c3s2,answer_c3s3,answer_c4s3,answer_c4s4
12724,15762,14909,15341,11581.791002375086,4928.283371975675,3030.039443428756,4285.1474665311725,1149.4920161582986,4275.35175827096,10633.65114240393,6127.612226792047
11751,14973,17958,14292,11246.485319019466,5736.5222108872695,2935.6097870135654,4239.276810548929,789.1391931913872,5143.732427490451,12814.326105043494,4325.418667338261
16408,15160,12656,17507,10940.89019335957,3319.1858224717325,2857.0554334866774,5367.129995423033,1361.5857806830252,3632.224615894036,9023.882401626523,8830.617840442867
15577,14405,14008,16270,10499.206092692644,3886.520574924237,2749.071947581422,5033.609453171917,1157.1480646019536,4019.1844060076064,9988.834786181698,7353.577469272438
13979,15573,17277,12600,11637.291111341938,3875.9880623089284,3044.172250572834,4168.6759530430845,891.2388694020839,4947.129534063746,12329.883353493924,4551.681921764524
15165,12719,16657,15848,9445.636139559652,4862.149122644005,2471.455058796909,5240.479800649402,801.8443230272046,4775.7373344757925,11881.344110495225,5742.821908179507
16407,16425,12934,15079,11891.513648977041,2454.292874622648,3110.8365879004045,4765.384921843602,1422.4048937810985,3708.660875886227,9225.440793468348,7846.909410815237
12255,17451,16428,12372,12983.06910611549,4066.6865587268867,3390.4204494917785,3637.774456898612,1082.0030856764606,4703.973888383742,11724.064597370276,4666.842829873904
14854,13504,16967,15434,10056.306345764144,4815.049568113168,2627.625780201227,5114.212124018748,820.9318359660409,4862.680217090948,12104.383303963214,5507.195618573257
13025,16964,17421,11861,12702.21885026848,3840.7565075710177,3317.15778557214,3791.81222501965,948.0854505729637,4986.351337540471,12434.656640684821,4232.350466032147
14272,16085,13507,14606,11698.437429579499,3621.438848591777,3068.1533501409895,4220.202089378908,1317.6380025173573,3874.0920455368005,9632.956372426564,6767.116588498954
15487,15852,16720,11749,11796.091409018933,2777.4890180195102,3089.6184640622723,4191.593173781363,966.4650447429332,4786.861536774799,11933.096087399696,4784.900405766348
13251,13713,14076,15873,10001.05365047339,4965.785070818272,2630.3181645377763,4404.468520404427,1079.9287307463283,4041.5825252103377,10034.42052164649,6500.009517694885
13860,14476,16416,15190,10743.961845213777,4909.108355030502,2808.6233900878156,4716.94494457641,924.265865632108,4705.045908674405,11710.981918704712,5565.3649104271435
15794,14426,15540,16070,10633.309323249126,4024.721205020013,2774.2872744080505,5324.313298836665,1019.6283719481653,4454.9102347115,11085.096822094201,6730.800028666742
11650,16448,11461,19800,11785.453153584556,6244.664957738897,3078.438151543897,4646.189272408477,1587.2984239606974,3294.4906743486245,8166.813047043142,8916.366309322657
15551,18020,12385,13027,13013.526829553279,2082.506966956741,3412.6348494401536,3917.52376873892,1593.4668392553133,3549.2395544968117,8835.800692657656,7041.731682614063
13794,13849,13486,18122,10052.405525765895,5445.028448286237,2634.1062222607193,5008.675785512474,1163.3014755681045,3873.4648583670887,9612.466122366346,7673.165075512058
16675,12261,13908,16285,8918.114071845688,3657.0085540163186,2344.582373163296,5254.978503545442,997.493773529952,3993.7130458692814,9914.275454381517,7373.794641157416
16043,11385,14560,16540,8317.373410074506,4368.3276934562155,2188.922253030484,5269.792274358428,877.4342027809879,4181.324537582474,10378.613685357843,6902.796742454683
15351,15478,15732,13695,11433.680011896693,3338.6598698740977,2991.7751548976075,4567.992348265121,1052.855352072759,4507.301402333871,11224.659691118284,5792.176953724854
14030,13764,16568,15072,10222.969914137644,4915.582673768283,2676.180620451568,4738.288801708528,866.1220807255784,4749.220129623331,11818.819604686756,5419.169232576722
16209,14766,13384,13880,10718.304783650565,2671.5673027327584,2819.961045126589,4404.013387787172,1227.2530288062512,3839.3415914908096,9544.668602190639,6803.483530185032
13869,14681,14143,15662,10717.305155774164,4509.072348538962,2811.6946642709163,4496.50531253095,1151.2406117212038,4058.3477158780634,10084.658689968228,6658.039338864933
14500,12540,16951,16766,9332.98142408727,5675.319102829216,2438.237747586753,5370.071817704477,769.3947422371573,4860.194169192481,12090.859634816436,5705.67851515238
15236,14198,18696,12956,10710.296770753519,3958.869531203922,2797.165922602495,4824.502808144791,689.9188752260703,5352.228463592889,13343.85207406375,4176.470992272493
15934,14725,14076,12891,10743.86874592175,2651.999578603145,2829.2338681529304,4160.590256407131,1150.7166638344768,4036.1467926080304,10039.80125094154,6073.359230299306
14206,17415,12968,12671,12632.404248977198,2781.752201335875,3317.3846162808845,3620.2340568344002,1466.1377950439567,3717.388171526998,9250.672356390643,6275.939370771991
13274,14851,16194,16173,11007.033207198449,5481.967502710211,2872.301582964252,4810.085367882426,972.484842716397,4641.998199702812,11552.002825509257,5880.5077679188835
15437,14358,15640,13916,10593.167948045826,3532.3597415198888,2778.040014692516,4606.2890414751855,987.4752810762873,4482.978589332966,11157.033144799663,5780.28768410679
16827,14596,14271,13002,10662.159492188583,2299.2453688403452,2804.314810746195,4437.876697331178,1129.981435563511,4091.390435733105,10179.532340125175,6267.301982992213
16302,12955,13547,14818,9403.945625596338,3221.102988145491,2479.442309530247,4690.782044439766,1071.4821308095698,3889.2414020937385,9657.783976964081,6909.755291140717
12786,17461,15184,13356,12871.937552945414,3977.1699499923143,3363.9897919929717,3833.6922435619153,1225.7336452161812,4350.002059366407,10833.979964956081,5543.661004063928
14316,13628,16611,14212,10124.250283825178,4467.292496108275,2654.9096468842154,4567.141603514998,849.5931875985351,4761.128397044053,11849.923386781464,5179.82846535723
13645,14201,15071,17775,10432.79173841756,5756.627201011896,2723.7693334428377,5132.976397610548,1045.6040359240778,4323.770399554929,10747.155469826583,6887.192789957784
16301,16354,14233,12240,11955.778580521805,2062.6669089109396,3138.512862739184,4124.079134782714,1259.776948758422,4077.645822140452,10155.268448006002,6061.053706482123
18641,14112,11550,15304,10097.991990805875,1447.356925287654,2654.259420192494,5086.081160279367,1358.952099401681,3316.6672294415957,8233.455966434092,8766.952522027826
17648,15326,13589,14058,11141.419843731182,1798.9285956213112,2919.3601289579765,4888.094879936774,1265.5029356001708,3896.0336640936584,9693.0276440917,7364.193756335443
15310,17171,11889,15675,12344.803278017069,2920.575856825898,3231.0270373672374,4490.351306786371,1594.8364603837447,3410.379491529262,8478.558249535005,8245.998145228641
16441,12511,16804,13150,9300.078878239117,3307.1513290306043,2444.9988366696134,4781.250908951422,767.560789325797,4816.016498357997,11988.122645549558,5060.957208493232
14746,15192,13909,15655,11072.443996391776,3962.4263612624327,2900.7233069479526,4659.185140045915,1218.7019626884694,3990.08416092901,9918.935773870533,7034.415936661168
14201,13780,15596,15123,10161.88818486449,4616.669933879504,2665.1946893682466,4637.583480714262,952.6581105150906,4472.747846830609,11123.25271525715,5869.9897676148685
16111,12122,13822,17280,8810.244583917274,4294.420549558351,2314.1287207191112,5374.158973125412,996.1114264623837,3970.2145709422316,9851.745951725163,7610.773097966025
15300,16950,11861,15546,12182.312614008457,2931.3361552906226,3191.0337431697017,4446.42015519397,1576.5085467016393,3402.786636926816,8458.137658511738,8152.842280895436
13262,14932,14577,18387,10933.980302914188,5953.997486173019,2850.8338326024405,5124.653657530802,1147.9272764157627,4182.2609790130455,10394.663710607136,7313.850462363829
11990,13735,14490,17666,10047.883088643146,6367.977004207911,2633.6986656068198,4643.240751295355,1052.549116793471,4160.992754563484,10328.898297502381,6647.91673841551
13405,17850,13629,15161,13008.785332948173,3966.503447366746,3396.4484948495488,4210.4937456702555,1445.024026078212,3906.659744097349,9722.384131361237,6977.659644120903
12444,16050,14547,14350,11768.113184590784,4524.682837431808,3084.1936690467082,3924.4494343922397,1196.9258810058182,4171.8216631043315,10375.221921380118,5899.602185539829
15571,13420,15412,15963,9877.926051026345,4275.866843378075,2585.7781378323384,5175.119976474949,957.2220419345733,4420.361980971655,10991.656476925802,6516.964710800644
14120,13936,12864,18278,10068.53403194615,5165.120654007948,2639.859489928536,5025.909948030423,1228.4006634182767,3695.9262613067913,9168.033733933435,8088.8205968365755
11907,17287,14750,15336,12703.029068005288,5042.611886562631,3314.356579845372,4097.224441215963,1269.919784203948,4228.243876945374,10521.757620013428,6193.6143488380785
18000,12803,12430,17584,9210.731558195479,2799.5655422520513,2413.6142895747425,5720.533230315659,1176.0235739852033,3571.1752981149893,8858.922809052605,9073.103429219378
14878,16240,13317,14037,11795.27759060259,3102.0978851374653,3095.536030886504,4168.751194391774,1348.4915175835172,3818.932722444923,9498.112532112473,6765.750011963997
13392,14812,15300,15020,10907.472244064038,4726.770687968376,2857.9204137858133,4394.929527544782,1046.1190055855463,4387.47483415463,10912.5251614583,5899.384314177327
15274,14925,15250,13523,10984.262643102204,3316.482976293535,2881.970883240362,4396.65652202785,1058.8418236083658,4370.9894953852245,10878.985189760915,5810.251192033976
14454,13921,15201,15307,10236.305039893941,4459.248656556825,2684.625344379848,4686.370231575091,999.9304936653908,4360.062725950205,10840.932207406655,6162.068536435657
13200,14081,14175,15257,10280.257679017828,4722.900750456876,2703.828891359354,4248.82956467962,1094.6447449914638,4068.9250086402208,10106.09254645582,6281.48753818969
14473,15276,13020,15879,11062.49002069464,3970.4348734591626,2902.5546923730535,4519.535360707029,1310.6775513739312,3737.051393103984,9282.981070630898,7391.36367302094
17171,13642,15327,14368,10035.168667778757,2805.2562187291655,2629.724118524632,5132.861446325132,978.3805208156795,4394.245017998024,10932.770145215645,6426.984676798208
17131,12530,13979,15640,9120.121321277511,3177.891928264472,2397.496213500279,5205.128244374825,1012.6121089354531,4012.8954609718057,9966.101748258952,7262.488443979747
15286,12904,17959,12566,9677.030020177586,3803.630372870939,2541.15841666795,4514.5004450856695,688.9568937958236,5144.02086316253,12815.00961107192,4246.285213975883
15834,12626,13675,15908,9171.121706641417,3862.0712169018525,2415.0971666888668,4909.309813038085,1040.3484829910126,3927.1613011716663,9747.84950676297,7135.201583122017
16571,16200,14600,12322,11872.544742515496,2012.6162853582268,3114.1601920485173,4281.241124083145,1213.4874486285814,4182.3226691075815,10417.579563438157,6034.817624508794
14980,12095,18788,14049,9122.891026027837,4846.071509789707,2388.4484148651327,5027.996169285693,585.6531426245701,5381.563054911903,13406.385553503605,4167.098745173997
15318,17160,11956,14556,12345.784297977356,2646.9011388245244,3237.6469756925003,4205.2719332838005,1576.2185165277615,3429.192141040823,8526.754570193678,7699.506540200834
15960,13217,16353,15086,9795.092315968433,4007.0535228993976,2563.3893866361223,5194.022846185,858.4956870019006,4687.830864372871,11665.266646478884,5887.777771429306
14112,14372,15887,15937,10623.939409738668,4973.031149688822,2776.3854229927374,4894.373335290269,973.0855318506607,4554.837803224049,11332.171342521746,6071.286462231977
16723,14832,13826,14606,10798.955867479468,2638.3106893811487,2831.855496205932,4828.156341059215,1201.1610343135771,3965.2084039213414,9860.81276997492,7137.801305073425
14146,14763,14445,16206,10800.02510356758,4641.604189740102,2827.396941539962,4747.726019033933,1135.6232546332078,4144.05208020999,10300.931729736687,6816.843042922511
14850,16132,12752,15251,11665.886263178401,3391.835520173509,3058.9861018363563,4401.642631640263,1406.9157379043827,3658.618681281034,9093.416836693497,7454.20693017723
17421,12370,15437,14941,9100.3914400638,3103.2928742231834,2387.4360033361027,5356.773964386521,880.1779153925737,4427.784232347209,11009.28047328572,6477.551342216635
13421,18319,14347,13464,13426.887700239278,3458.0597904252527,3507.1783119167885,3882.885364132805,1385.5837091928504,4109.802777438777,10237.193275148713,6116.863795367715
16159,13760,15356,15452,10125.245828832129,3701.7720900108347,2649.610885181195,5186.061765868068,986.62359342519,4403.315136604594,10952.705909550272,6567.715665615665
12743,14484,15331,18549,10663.588496940196,6569.2867523563755,2778.919123811569,5154.733900871537,1042.4212799356476,4397.955618903348,10932.93793117729,6825.147666694899
13888,14392,17854,14735,10793.904181076696,5091.39303524797,2815.904484425132,4840.252555891597,783.8809930050896,5113.825680694636,12740.13607891847,4807.510112811056
12438,17480,15688,15195,12929.348665209898,4962.10361940478,3366.4204530593324,4309.836013339356,1183.2049325647235,4494.129292501966,11193.76206651302,5914.712450186368
13848,16502,14592,16107,12097.294567015666,4516.444091512074,3155.2137920313453,4694.416389943022,1249.686759253098,4182.96178132612,10409.01440313731,6895.158183316063
13584,14733,12915,17539,10656.275791663129,5045.424306207041,2793.762465017615,4732.9060101261475,1283.19159973209,3709.3581943245326,9205.620905296453,7762.508820577456
14606,16228,14969,14577,11927.358438877543,3726.3283765218166,3117.344924039455,4521.085240655151,1183.358890963032,4289.778722513921,10679.185671671854,6331.558825590725
14504,14972,12443,16802,10792.63037857378,4181.39287864493,2832.309048724478,4674.9414185125415,1347.182152536938,3573.416036914208,8869.565829238563,7940.309007166539
12805,14868,14349,14442,10876.424030224556,4508.333555758011,2858.715318506592,3982.2438807548274,1130.0824700312787,4117.1287811102975,10231.905814966347,5942.976397787462
15383,14688,14204,14962,10724.838414261842,3561.9614930419034,2813.3477601707386,4658.603348650471,1149.6489389126307,4074.2035609199693,10129.800878261323,6745.769259959194
16014,15968,13205,12864,11585.708875925533,2283.601996154959,3047.1875539275384,4058.895610223003,1334.467037951798,3785.8989971224096,9419.100484018221,6524.873325142478
15284,14189,15048,14272,10422.578998191331,3629.1391002352652,2736.3617433913196,4568.593115392944,1030.4651535035712,4315.053148467106,10732.94126750368,6074.557076491827
14815,13719,16212,14254,10161.67417558363,4157.679177852294,2665.181402808834,4634.5626138122925,893.0609156885458,4647.251483646381,11564.799490192083,5462.751375782486
14616,13750,11925,18918,9861.809872568894,4932.898678661253,2587.488457015398,5150.14221912677,1301.5763113240787,3428.3857503272134,8496.56706869156,8831.450170266724
